Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítima;Rio de Janeiro;Rússia;Novembro;2025;2
Marítima;Rio de Janeiro;Rússia;Novembro;2025;42
Aérea;Pará;Samoa;Novembro;2025;1
Aérea;São Paulo;Samoa;Novembro;2025;17
Aérea;Distrito Federal;Samoa;Novembro;2025;1
Aérea;Ceará;San Marino;Novembro;2025;1
Aérea;Bahia;San Marino;Novembro;2025;1
Aérea;Rio de Janeiro;San Marino;Novembro;2025;1
Aérea;São Paulo;San Marino;Novembro;2025;6
Terrestre;Paraná;San Marino;Novembro;2025;2
Aérea;Pará;Santa Lúcia;Novembro;2025;2
Aérea;Pernambuco;Santa Lúcia;Novembro;2025;1
Aérea;Bahia;Santa Lúcia;Novembro;2025;2
Aérea;Rio de Janeiro;Santa Lúcia;Novembro;2025;5
Aérea;São Paulo;Santa Lúcia;Novembro;2025;2
Aérea;São Paulo;Santa Lúcia;Novembro;2025;10
Aérea;Distrito Federal;Santa Lúcia;Novembro;2025;6
Terrestre;Amapá;Santa Lúcia;Novembro;2025;2
Aérea;Pará;Seichelles;Novembro;2025;1
Aérea;Rio de Janeiro;Seichelles;Novembro;2025;1
Aérea;São Paulo;Seichelles;Novembro;2025;5
Aérea;Pará;Senegal;Novembro;2025;40
Aérea;Ceará;Senegal;Novembro;2025;4
Aérea;Pernambuco;Senegal;Novembro;2025;1
Aérea;Bahia;Senegal;Novembro;2025;2
Aérea;Rio de Janeiro;Senegal;Novembro;2025;25
Aérea;São Paulo;Senegal;Novembro;2025;87
Aérea;Distrito Federal;Senegal;Novembro;2025;1
Aérea;Pará;Serra Leoa;Novembro;2025;6
Aérea;Rio de Janeiro;Serra Leoa;Novembro;2025;11
Aérea;São Paulo;Serra Leoa;Novembro;2025;38
Aérea;Rio de Janeiro;Somália;Novembro;2025;1
Aérea;São Paulo;Somália;Novembro;2025;58
Aérea;Pará;Sri Lanka;Novembro;2025;1
Aérea;Ceará;Sri Lanka;Novembro;2025;1
Aérea;Bahia;Sri Lanka;Novembro;2025;2
Aérea;Rio de Janeiro;Sri Lanka;Novembro;2025;5
Aérea;São Paulo;Sri Lanka;Novembro;2025;35
Aérea;Distrito Federal;Sri Lanka;Novembro;2025;3
Terrestre;Roraima;Sri Lanka;Novembro;2025;1
Aérea;São Paulo;Suazilândia;Novembro;2025;26
Aérea;Pará;Sudão;Novembro;2025;1
Aérea;Ceará;Sudão;Novembro;2025;1
Aérea;São Paulo;Sudão;Novembro;2025;51
Aérea;São Paulo;Sudão do Sul;Novembro;2025;23
Aérea;Amazonas;Suriname;Novembro;2025;3
Aérea;Pará;Suriname;Novembro;2025;604
Aérea;Ceará;Suriname;Novembro;2025;3
Aérea;Rio de Janeiro;Suriname;Novembro;2025;23
Aérea;São Paulo;Suriname;Novembro;2025;19
Aérea;Distrito Federal;Suriname;Novembro;2025;5
Terrestre;Roraima;Suriname;Novembro;2025;8
Terrestre;Amapá;Suriname;Novembro;2025;20
Terrestre;Paraná;Suriname;Novembro;2025;4
Fluvial;Amapá;Suriname;Novembro;2025;4
Aérea;Amazonas;Suécia;Novembro;2025;12
Aérea;Pará;Suécia;Novembro;2025;85
Aérea;Ceará;Suécia;Novembro;2025;98
Aérea;Rio Grande do Norte;Suécia;Novembro;2025;31
Aérea;Pernambuco;Suécia;Novembro;2025;38
Aérea;Alagoas;Suécia;Novembro;2025;2
Aérea;Bahia;Suécia;Novembro;2025;54
Aérea;Minas Gerais;Suécia;Novembro;2025;11
Aérea;Rio de Janeiro;Suécia;Novembro;2025;663
Aérea;São Paulo;Suécia;Novembro;2025;12
Aérea;São Paulo;Suécia;Novembro;2025;1114
Aérea;Paraná;Suécia;Novembro;2025;1
Aérea;Paraná;Suécia;Novembro;2025;2
Aérea;Santa Catarina;Suécia;Novembro;2025;16
Aérea;Rio Grande do Sul;Suécia;Novembro;2025;6
Aérea;Distrito Federal;Suécia;Novembro;2025;15
Terrestre;Amazonas;Suécia;Novembro;2025;1
Terrestre;Roraima;Suécia;Novembro;2025;1
Terrestre;Amapá;Suécia;Novembro;2025;1
Terrestre;Paraná;Suécia;Novembro;2025;9
Terrestre;Paraná;Suécia;Novembro;2025;109
Terrestre;Rio Grande do Sul;Suécia;Novembro;2025;1
Terrestre;Rio Grande do Sul;Suécia;Novembro;2025;1
Terrestre;Mato Grosso do Sul;Suécia;Novembro;2025;1
Marítima;Ceará;Suécia;Novembro;2025;1
Marítima;Pernambuco;Suécia;Novembro;2025;7
Marítima;Pernambuco;Suécia;Novembro;2025;7
Marítima;Bahia;Suécia;Novembro;2025;39
Marítima;Santa Catarina;Suécia;Novembro;2025;1
Fluvial;Pará;Suécia;Novembro;2025;1
Fluvial;Amapá;Suécia;Novembro;2025;2
Aérea;Amazonas;Suíça;Novembro;2025;34
Aérea;Pará;Suíça;Novembro;2025;116
Aérea;Ceará;Suíça;Novembro;2025;664
Aérea;Rio Grande do Norte;Suíça;Novembro;2025;127
Aérea;Pernambuco;Suíça;Novembro;2025;196
Aérea;Alagoas;Suíça;Novembro;2025;5
Aérea;Bahia;Suíça;Novembro;2025;9
Aérea;Bahia;Suíça;Novembro;2025;327
Aérea;Minas Gerais;Suíça;Novembro;2025;35
Aérea;Rio de Janeiro;Suíça;Novembro;2025;1053
Aérea;São Paulo;Suíça;Novembro;2025;14
Aérea;São Paulo;Suíça;Novembro;2025;2835
Aérea;Paraná;Suíça;Novembro;2025;1
Aérea;Paraná;Suíça;Novembro;2025;1
Aérea;Santa Catarina;Suíça;Novembro;2025;57
Aérea;Rio Grande do Sul;Suíça;Novembro;2025;6
Aérea;Distrito Federal;Suíça;Novembro;2025;65
Terrestre;Rondônia;Suíça;Novembro;2025;2
Terrestre;Acre;Suíça;Novembro;2025;2
Terrestre;Amazonas;Suíça;Novembro;2025;2
Terrestre;Roraima;Suíça;Novembro;2025;3
Terrestre;Roraima;Suíça;Novembro;2025;1
Terrestre;Amapá;Suíça;Novembro;2025;2
Terrestre;Paraná;Suíça;Novembro;2025;45
Terrestre;Paraná;Suíça;Novembro;2025;330
Terrestre;Rio Grande do Sul;Suíça;Novembro;2025;22
Terrestre;Rio Grande do Sul;Suíça;Novembro;2025;2
Terrestre;Mato Grosso do Sul;Suíça;Novembro;2025;2
Marítima;Pernambuco;Suíça;Novembro;2025;177
Marítima;Bahia;Suíça;Novembro;2025;126
Marítima;Rio de Janeiro;Suíça;Novembro;2025;5
Fluvial;Amapá;Suíça;Novembro;2025;6
Fluvial;Amapá;Suíça;Novembro;2025;2
Fluvial;Rio Grande do Sul;Suíça;Novembro;2025;3
Fluvial;Rio Grande do Sul;Suíça;Novembro;2025;1
Aérea;Pará;São Cristóvão e Nevis;Novembro;2025;5
Aérea;Rio de Janeiro;São Cristóvão e Nevis;Novembro;2025;6
Aérea;São Paulo;São Cristóvão e Nevis;Novembro;2025;23
Aérea;Distrito Federal;São Cristóvão e Nevis;Novembro;2025;1
Aérea;Ceará;São Tome e Príncipe;Novembro;2025;2
Aérea;Rio de Janeiro;São Tome e Príncipe;Novembro;2025;2
Aérea;São Paulo;São Tome e Príncipe;Novembro;2025;12
Aérea;Distrito Federal;São Tome e Príncipe;Novembro;2025;9
Aérea;Pará;São Vicente e Granadinas;Novembro;2025;1
Aérea;São Paulo;São Vicente e Granadinas;Novembro;2025;4
Aérea;Distrito Federal;São Vicente e Granadinas;Novembro;2025;1
Aérea;Amazonas;Sérvia;Novembro;2025;1
Aérea;Pará;Sérvia;Novembro;2025;2
Aérea;Ceará;Sérvia;Novembro;2025;5
Aérea;Pernambuco;Sérvia;Novembro;2025;1
Aérea;Bahia;Sérvia;Novembro;2025;2
Aérea;Minas Gerais;Sérvia;Novembro;2025;2
Aérea;Rio de Janeiro;Sérvia;Novembro;2025;400
Aérea;São Paulo;Sérvia;Novembro;2025;14
Aérea;São Paulo;Sérvia;Novembro;2025;162
Aérea;Santa Catarina;Sérvia;Novembro;2025;1
Aérea;Distrito Federal;Sérvia;Novembro;2025;4
Terrestre;Paraná;Sérvia;Novembro;2025;22
Marítima;Bahia;Sérvia;Novembro;2025;4
Aérea;Pará;Síria;Novembro;2025;38
Aérea;Ceará;Síria;Novembro;2025;1
Aérea;Bahia;Síria;Novembro;2025;1
Aérea;Rio de Janeiro;Síria;Novembro;2025;2
Aérea;São Paulo;Síria;Novembro;2025;69
Terrestre;Rio Grande do Sul;Síria;Novembro;2025;1
Aérea;Rio de Janeiro;Tadjiquistão;Novembro;2025;1
Aérea;São Paulo;Tadjiquistão;Novembro;2025;13
Aérea;Pará;Tailândia;Novembro;2025;6
Aérea;Ceará;Tailândia;Novembro;2025;1
Aérea;Bahia;Tailândia;Novembro;2025;5
Aérea;Rio de Janeiro;Tailândia;Novembro;2025;37
Aérea;São Paulo;Tailândia;Novembro;2025;666
Aérea;Santa Catarina;Tailândia;Novembro;2025;1
Aérea;Rio Grande do Sul;Tailândia;Novembro;2025;2
Terrestre;Paraná;Tailândia;Novembro;2025;2
Terrestre;Paraná;Tailândia;Novembro;2025;18
Marítima;Pernambuco;Tailândia;Novembro;2025;2
Aérea;Amazonas;Taiwan;Novembro;2025;3
Aérea;Pará;Taiwan;Novembro;2025;34
Aérea;Ceará;Taiwan;Novembro;2025;1
Aérea;Pernambuco;Taiwan;Novembro;2025;1
Aérea;Rio de Janeiro;Taiwan;Novembro;2025;72
Aérea;São Paulo;Taiwan;Novembro;2025;4
Aérea;São Paulo;Taiwan;Novembro;2025;287
Aérea;Paraná;Taiwan;Novembro;2025;2
Aérea;Paraná;Taiwan;Novembro;2025;1
Aérea;Distrito Federal;Taiwan;Novembro;2025;44
Terrestre;Roraima;Taiwan;Novembro;2025;1
Terrestre;Paraná;Taiwan;Novembro;2025;50
Terrestre;Paraná;Taiwan;Novembro;2025;124
Aérea;Pará;Tanzânia;Novembro;2025;12
Aérea;Ceará;Tanzânia;Novembro;2025;1
Aérea;Bahia;Tanzânia;Novembro;2025;2
Aérea;Rio de Janeiro;Tanzânia;Novembro;2025;35
Aérea;São Paulo;Tanzânia;Novembro;2025;194
Aérea;São Paulo;Timor Leste;Novembro;2025;13
Aérea;Pará;Togo;Novembro;2025;6
Aérea;Ceará;Togo;Novembro;2025;1
Aérea;Bahia;Togo;Novembro;2025;3
Aérea;Minas Gerais;Togo;Novembro;2025;1
Aérea;Rio de Janeiro;Togo;Novembro;2025;9
Aérea;São Paulo;Togo;Novembro;2025;90
Aérea;Pará;Tonga;Novembro;2025;2
Aérea;São Paulo;Tonga;Novembro;2025;10
Aérea;Amazonas;Trinidad e Tobago;Novembro;2025;3
Aérea;Pará;Trinidad e Tobago;Novembro;2025;23
Aérea;Ceará;Trinidad e Tobago;Novembro;2025;1
Aérea;Minas Gerais;Trinidad e Tobago;Novembro;2025;1
Aérea;Rio de Janeiro;Trinidad e Tobago;Novembro;2025;53
Aérea;São Paulo;Trinidad e Tobago;Novembro;2025;50
Aérea;Santa Catarina;Trinidad e Tobago;Novembro;2025;2
Aérea;Distrito Federal;Trinidad e Tobago;Novembro;2025;11
Terrestre;Roraima;Trinidad e Tobago;Novembro;2025;6
Terrestre;Paraná;Trinidad e Tobago;Novembro;2025;3
Aérea;Pará;Tunísia;Novembro;2025;12
Aérea;Ceará;Tunísia;Novembro;2025;14
Aérea;Rio Grande do Norte;Tunísia;Novembro;2025;2
Aérea;Pernambuco;Tunísia;Novembro;2025;1
Aérea;Bahia;Tunísia;Novembro;2025;3
Aérea;Rio de Janeiro;Tunísia;Novembro;2025;57
Aérea;São Paulo;Tunísia;Novembro;2025;224
Aérea;Rio Grande do Sul;Tunísia;Novembro;2025;1
Aérea;Distrito Federal;Tunísia;Novembro;2025;3
Aérea;São Paulo;Turcomenistão;Novembro;2025;3
Aérea;Amazonas;Turquia;Novembro;2025;6
Aérea;Pará;Turquia;Novembro;2025;34
Aérea;Ceará;Turquia;Novembro;2025;13
Aérea;Pernambuco;Turquia;Novembro;2025;3
Aérea;Alagoas;Turquia;Novembro;2025;1
Aérea;Bahia;Turquia;Novembro;2025;4
Aérea;Rio de Janeiro;Turquia;Novembro;2025;183
Aérea;São Paulo;Turquia;Novembro;2025;6
Aérea;São Paulo;Turquia;Novembro;2025;1083
Aérea;Paraná;Turquia;Novembro;2025;1
Aérea;Santa Catarina;Turquia;Novembro;2025;1
Aérea;Rio Grande do Sul;Turquia;Novembro;2025;3
Aérea;Distrito Federal;Turquia;Novembro;2025;12
Terrestre;Amazonas;Turquia;Novembro;2025;1
Terrestre;Paraná;Turquia;Novembro;2025;6
Terrestre;Paraná;Turquia;Novembro;2025;303
Terrestre;Rio Grande do Sul;Turquia;Novembro;2025;2
Terrestre;Mato Grosso do Sul;Turquia;Novembro;2025;1
Marítima;Ceará;Turquia;Novembro;2025;1
Marítima;Pernambuco;Turquia;Novembro;2025;2
Marítima;Alagoas;Turquia;Novembro;2025;1
Marítima;Bahia;Turquia;Novembro;2025;13
Marítima;Rio de Janeiro;Turquia;Novembro;2025;27
Fluvial;Amapá;Turquia;Novembro;2025;1
Aérea;Rio de Janeiro;Tuvalu;Novembro;2025;4
Aérea;São Paulo;Tuvalu;Novembro;2025;18
Aérea;Distrito Federal;Tuvalu;Novembro;2025;3
Aérea;Amazonas;Ucrânia;Novembro;2025;4
Aérea;Pará;Ucrânia;Novembro;2025;17
Aérea;Ceará;Ucrânia;Novembro;2025;22
Aérea;Rio Grande do Norte;Ucrânia;Novembro;2025;2
Aérea;Pernambuco;Ucrânia;Novembro;2025;12
Aérea;Bahia;Ucrânia;Novembro;2025;9
Aérea;Minas Gerais;Ucrânia;Novembro;2025;1
Aérea;Rio de Janeiro;Ucrânia;Novembro;2025;278
Aérea;São Paulo;Ucrânia;Novembro;2025;40
Aérea;São Paulo;Ucrânia;Novembro;2025;253
Aérea;São Paulo;Ucrânia;Novembro;2025;1
Aérea;Paraná;Ucrânia;Novembro;2025;2
Aérea;Paraná;Ucrânia;Novembro;2025;3
Aérea;Santa Catarina;Ucrânia;Novembro;2025;16
Aérea;Rio Grande do Sul;Ucrânia;Novembro;2025;4
Aérea;Distrito Federal;Ucrânia;Novembro;2025;9
Terrestre;Acre;Ucrânia;Novembro;2025;1
Terrestre;Paraná;Ucrânia;Novembro;2025;10
Terrestre;Paraná;Ucrânia;Novembro;2025;68
Terrestre;Santa Catarina;Ucrânia;Novembro;2025;1
Terrestre;Rio Grande do Sul;Ucrânia;Novembro;2025;2
Terrestre;Rio Grande do Sul;Ucrânia;Novembro;2025;1
Terrestre;Rio Grande do Sul;Ucrânia;Novembro;2025;3
Terrestre;Mato Grosso do Sul;Ucrânia;Novembro;2025;1
Marítima;Pernambuco;Ucrânia;Novembro;2025;15
Marítima;Bahia;Ucrânia;Novembro;2025;18
Marítima;Rio de Janeiro;Ucrânia;Novembro;2025;3
Marítima;Rio Grande do Sul;Ucrânia;Novembro;2025;1
Fluvial;Pará;Ucrânia;Novembro;2025;2
Aérea;Amazonas;Uganda;Novembro;2025;1
Aérea;Pará;Uganda;Novembro;2025;8
Aérea;Ceará;Uganda;Novembro;2025;2
Aérea;Rio Grande do Norte;Uganda;Novembro;2025;1
Aérea;Bahia;Uganda;Novembro;2025;1
Aérea;Minas Gerais;Uganda;Novembro;2025;1
Aérea;Rio de Janeiro;Uganda;Novembro;2025;42
Aérea;São Paulo;Uganda;Novembro;2025;199
Aérea;Distrito Federal;Uganda;Novembro;2025;1
Aérea;Amazonas;Uruguai;Novembro;2025;6
Aérea;Ceará;Uruguai;Novembro;2025;87
Aérea;Rio Grande do Norte;Uruguai;Novembro;2025;2
Aérea;Pernambuco;Uruguai;Novembro;2025;584
Aérea;Bahia;Uruguai;Novembro;2025;19
Aérea;Bahia;Uruguai;Novembro;2025;1399
Aérea;Minas Gerais;Uruguai;Novembro;2025;2
Aérea;Rio de Janeiro;Uruguai;Novembro;2025;7146
Aérea;São Paulo;Uruguai;Novembro;2025;6
Aérea;São Paulo;Uruguai;Novembro;2025;5433
Aérea;São Paulo;Uruguai;Novembro;2025;5
Aérea;Paraná;Uruguai;Novembro;2025;1
Aérea;Paraná;Uruguai;Novembro;2025;182
Aérea;Santa Catarina;Uruguai;Novembro;2025;88
Aérea;Rio Grande do Sul;Uruguai;Novembro;2025;72
Aérea;Mato Grosso do Sul;Uruguai;Novembro;2025;6
Aérea;Distrito Federal;Uruguai;Novembro;2025;26
Terrestre;Amazonas;Uruguai;Novembro;2025;3
Terrestre;Roraima;Uruguai;Novembro;2025;4
Terrestre;Paraná;Uruguai;Novembro;2025;2
Terrestre;Paraná;Uruguai;Novembro;2025;55
Terrestre;Paraná;Uruguai;Novembro;2025;514
Terrestre;Santa Catarina;Uruguai;Novembro;2025;13
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;807
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;11
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;6404
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;4976
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;894
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;4524
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;2
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;29
Terrestre;Rio Grande do Sul;Uruguai;Novembro;2025;191
Terrestre;Mato Grosso do Sul;Uruguai;Novembro;2025;4
Marítima;Pernambuco;Uruguai;Novembro;2025;3
Marítima;Pernambuco;Uruguai;Novembro;2025;7
Marítima;Bahia;Uruguai;Novembro;2025;74
Marítima;Rio de Janeiro;Uruguai;Novembro;2025;284
Marítima;Rio Grande do Sul;Uruguai;Novembro;2025;1
Fluvial;Rio Grande do Sul;Uruguai;Novembro;2025;12
Fluvial;Rio Grande do Sul;Uruguai;Novembro;2025;3
Aérea;Pará;Uzbequistão;Novembro;2025;3
Aérea;Rio de Janeiro;Uzbequistão;Novembro;2025;9
Aérea;São Paulo;Uzbequistão;Novembro;2025;2
Aérea;São Paulo;Uzbequistão;Novembro;2025;60
Aérea;Rio de Janeiro;Vanuatu;Novembro;2025;3
Aérea;São Paulo;Vanuatu;Novembro;2025;22
Aérea;Distrito Federal;Vanuatu;Novembro;2025;7
Aérea;São Paulo;Vaticano;Novembro;2025;1
Aérea;Amazonas;Venezuela;Novembro;2025;132
Aérea;Pará;Venezuela;Novembro;2025;255
Aérea;Ceará;Venezuela;Novembro;2025;16
Aérea;Pernambuco;Venezuela;Novembro;2025;18
Aérea;Alagoas;Venezuela;Novembro;2025;1
Aérea;Bahia;Venezuela;Novembro;2025;31
Aérea;Minas Gerais;Venezuela;Novembro;2025;13
Aérea;Rio de Janeiro;Venezuela;Novembro;2025;1587
Aérea;São Paulo;Venezuela;Novembro;2025;16
Aérea;São Paulo;Venezuela;Novembro;2025;1952
Aérea;São Paulo;Venezuela;Novembro;2025;1
Aérea;Paraná;Venezuela;Novembro;2025;33
Aérea;Paraná;Venezuela;Novembro;2025;35
Aérea;Santa Catarina;Venezuela;Novembro;2025;663
Aérea;Rio Grande do Sul;Venezuela;Novembro;2025;33
Aérea;Distrito Federal;Venezuela;Novembro;2025;66
Terrestre;Rondônia;Venezuela;Novembro;2025;6
Terrestre;Rondônia;Venezuela;Novembro;2025;1
Terrestre;Acre;Venezuela;Novembro;2025;42
Terrestre;Acre;Venezuela;Novembro;2025;4
Terrestre;Amazonas;Venezuela;Novembro;2025;21
Terrestre;Roraima;Venezuela;Novembro;2025;43
Terrestre;Roraima;Venezuela;Novembro;2025;10200
Terrestre;Paraná;Venezuela;Novembro;2025;44
Terrestre;Paraná;Venezuela;Novembro;2025;151
Terrestre;Santa Catarina;Venezuela;Novembro;2025;7
Terrestre;Rio Grande do Sul;Venezuela;Novembro;2025;6
Terrestre;Rio Grande do Sul;Venezuela;Novembro;2025;24
Terrestre;Rio Grande do Sul;Venezuela;Novembro;2025;9
Terrestre;Rio Grande do Sul;Venezuela;Novembro;2025;13
Terrestre;Rio Grande do Sul;Venezuela;Novembro;2025;3
Terrestre;Rio Grande do Sul;Venezuela;Novembro;2025;48
Terrestre;Mato Grosso do Sul;Venezuela;Novembro;2025;81
Terrestre;Mato Grosso do Sul;Venezuela;Novembro;2025;5
Terrestre;Mato Grosso;Venezuela;Novembro;2025;2
Marítima;Bahia;Venezuela;Novembro;2025;4
Marítima;Rio de Janeiro;Venezuela;Novembro;2025;18
Marítima;São Paulo;Venezuela;Novembro;2025;1
Fluvial;Rio Grande do Sul;Venezuela;Novembro;2025;1
Aérea;Pará;Vietnã;Novembro;2025;2
Aérea;Ceará;Vietnã;Novembro;2025;2
Aérea;Bahia;Vietnã;Novembro;2025;1
Aérea;Rio de Janeiro;Vietnã;Novembro;2025;42
Aérea;São Paulo;Vietnã;Novembro;2025;54
Aérea;Distrito Federal;Vietnã;Novembro;2025;8
Terrestre;Paraná;Vietnã;Novembro;2025;2
Marítima;Rio de Janeiro;Vietnã;Novembro;2025;2
Aérea;Pernambuco;Zimbábue;Novembro;2025;1
Aérea;Rio de Janeiro;Zimbábue;Novembro;2025;3
Aérea;São Paulo;Zimbábue;Novembro;2025;100
Aérea;Distrito Federal;Zimbábue;Novembro;2025;2
Aérea;Pará;Zâmbia;Novembro;2025;3
Aérea;Rio de Janeiro;Zâmbia;Novembro;2025;7
Aérea;São Paulo;Zâmbia;Novembro;2025;107
Aérea;Distrito Federal;Zâmbia;Novembro;2025;8
Aérea;Pará;África do Sul;Novembro;2025;4
Aérea;Ceará;África do Sul;Novembro;2025;1
Aérea;Bahia;África do Sul;Novembro;2025;1
Aérea;Minas Gerais;África do Sul;Novembro;2025;1
Aérea;Rio de Janeiro;África do Sul;Novembro;2025;105
Aérea;São Paulo;África do Sul;Novembro;2025;1
Aérea;São Paulo;África do Sul;Novembro;2025;1499
Aérea;Paraná;África do Sul;Novembro;2025;1
Aérea;Santa Catarina;África do Sul;Novembro;2025;3
Aérea;Rio Grande do Sul;África do Sul;Novembro;2025;4
Aérea;Distrito Federal;África do Sul;Novembro;2025;4
Terrestre;Paraná;África do Sul;Novembro;2025;6
Terrestre;Paraná;África do Sul;Novembro;2025;23
Marítima;Pernambuco;África do Sul;Novembro;2025;3
Marítima;Pernambuco;África do Sul;Novembro;2025;9
Marítima;Bahia;África do Sul;Novembro;2025;4
Marítima;Rio de Janeiro;África do Sul;Novembro;2025;2
Marítima;Santa Catarina;África do Sul;Novembro;2025;1
Fluvial;Pará;África do Sul;Novembro;2025;1
Aérea;Amazonas;Áustria;Novembro;2025;13
Aérea;Pará;Áustria;Novembro;2025;40
Aérea;Ceará;Áustria;Novembro;2025;300
Aérea;Rio Grande do Norte;Áustria;Novembro;2025;24
Aérea;Pernambuco;Áustria;Novembro;2025;33
Aérea;Alagoas;Áustria;Novembro;2025;1
Aérea;Bahia;Áustria;Novembro;2025;1
Aérea;Bahia;Áustria;Novembro;2025;56
Aérea;Minas Gerais;Áustria;Novembro;2025;13
Aérea;Rio de Janeiro;Áustria;Novembro;2025;595
Aérea;São Paulo;Áustria;Novembro;2025;9
Aérea;São Paulo;Áustria;Novembro;2025;755
Aérea;Paraná;Áustria;Novembro;2025;3
Aérea;Santa Catarina;Áustria;Novembro;2025;6
Aérea;Rio Grande do Sul;Áustria;Novembro;2025;6
Aérea;Distrito Federal;Áustria;Novembro;2025;12
Terrestre;Rondônia;Áustria;Novembro;2025;3
Terrestre;Amazonas;Áustria;Novembro;2025;1
Terrestre;Amapá;Áustria;Novembro;2025;1
Terrestre;Paraná;Áustria;Novembro;2025;13
Terrestre;Paraná;Áustria;Novembro;2025;203
Terrestre;Rio Grande do Sul;Áustria;Novembro;2025;2
Terrestre;Rio Grande do Sul;Áustria;Novembro;2025;6
Terrestre;Rio Grande do Sul;Áustria;Novembro;2025;5
Terrestre;Mato Grosso do Sul;Áustria;Novembro;2025;2
Terrestre;Mato Grosso;Áustria;Novembro;2025;1
Marítima;Pernambuco;Áustria;Novembro;2025;101
Marítima;Bahia;Áustria;Novembro;2025;21
Marítima;Rio de Janeiro;Áustria;Novembro;2025;8
Fluvial;Amapá;Áustria;Novembro;2025;2
Aérea;Amazonas;Índia;Novembro;2025;18
Aérea;Pará;Índia;Novembro;2025;37
Aérea;Ceará;Índia;Novembro;2025;14
Aérea;Rio Grande do Norte;Índia;Novembro;2025;1
Aérea;Pernambuco;Índia;Novembro;2025;1
Aérea;Bahia;Índia;Novembro;2025;11
Aérea;Minas Gerais;Índia;Novembro;2025;2
Aérea;Rio de Janeiro;Índia;Novembro;2025;454
Aérea;São Paulo;Índia;Novembro;2025;1414
Aérea;São Paulo;Índia;Novembro;2025;1
Aérea;Paraná;Índia;Novembro;2025;1
Aérea;Paraná;Índia;Novembro;2025;1
Aérea;Santa Catarina;Índia;Novembro;2025;5
Aérea;Rio Grande do Sul;Índia;Novembro;2025;3
Aérea;Distrito Federal;Índia;Novembro;2025;15
Terrestre;Paraná;Índia;Novembro;2025;1
Terrestre;Paraná;Índia;Novembro;2025;29
Terrestre;Rio Grande do Sul;Índia;Novembro;2025;1
Marítima;Pernambuco;Índia;Novembro;2025;1
Marítima;Bahia;Índia;Novembro;2025;2
Marítima;Rio de Janeiro;Índia;Novembro;2025;1
Fluvial;Pará;Índia;Novembro;2025;2
Aérea;São Paulo;Afeganistão;Dezembro;2025;1
Aérea;São Paulo;Afeganistão;Dezembro;2025;13
Terrestre;Paraná;Afeganistão;Dezembro;2025;1
Terrestre;Santa Catarina;Afeganistão;Dezembro;2025;2
Terrestre;Rio Grande do Sul;Afeganistão;Dezembro;2025;1
Marítima;Rio de Janeiro;Afeganistão;Dezembro;2025;4
Aérea;Amazonas;Albânia;Dezembro;2025;1
Aérea;Pará;Albânia;Dezembro;2025;1
Aérea;Ceará;Albânia;Dezembro;2025;1
Aérea;Pernambuco;Albânia;Dezembro;2025;4
Aérea;Bahia;Albânia;Dezembro;2025;2
Aérea;Minas Gerais;Albânia;Dezembro;2025;1
Aérea;Rio de Janeiro;Albânia;Dezembro;2025;32
Aérea;São Paulo;Albânia;Dezembro;2025;63
Aérea;Paraná;Albânia;Dezembro;2025;1
Aérea;Santa Catarina;Albânia;Dezembro;2025;1
Aérea;Rio Grande do Sul;Albânia;Dezembro;2025;1
Terrestre;Amazonas;Albânia;Dezembro;2025;1
Terrestre;Amapá;Albânia;Dezembro;2025;3
Terrestre;Paraná;Albânia;Dezembro;2025;1
Terrestre;Paraná;Albânia;Dezembro;2025;1
Marítima;Rio de Janeiro;Albânia;Dezembro;2025;1
Aérea;Amazonas;Alemanha;Dezembro;2025;76
Aérea;Pará;Alemanha;Dezembro;2025;279
Aérea;Ceará;Alemanha;Dezembro;2025;834
Aérea;Rio Grande do Norte;Alemanha;Dezembro;2025;156
Aérea;Paraíba;Alemanha;Dezembro;2025;3
Aérea;Pernambuco;Alemanha;Dezembro;2025;1116
Aérea;Alagoas;Alemanha;Dezembro;2025;20
Aérea;Bahia;Alemanha;Dezembro;2025;1
Aérea;Bahia;Alemanha;Dezembro;2025;942
Aérea;Minas Gerais;Alemanha;Dezembro;2025;174
Aérea;Rio de Janeiro;Alemanha;Dezembro;2025;5393
Aérea;São Paulo;Alemanha;Dezembro;2025;150
Aérea;São Paulo;Alemanha;Dezembro;2025;11541
Aérea;Paraná;Alemanha;Dezembro;2025;15
Aérea;Paraná;Alemanha;Dezembro;2025;21
Aérea;Santa Catarina;Alemanha;Dezembro;2025;285
Aérea;Rio Grande do Sul;Alemanha;Dezembro;2025;151
Aérea;Distrito Federal;Alemanha;Dezembro;2025;135
Terrestre;Rondônia;Alemanha;Dezembro;2025;12
Terrestre;Acre;Alemanha;Dezembro;2025;4
Terrestre;Acre;Alemanha;Dezembro;2025;4
Terrestre;Amazonas;Alemanha;Dezembro;2025;9
